env,experiment,mean,n,ci_half_width,baseline_experiment,prob_lt_prior0,highlight,display_unicode,display_tex
manipulator_bring_ball,a4_actorprior0.01,0.9995881436198115,32,0.00001757220058261487,a4_actorprior0,0.6765,false,1.000±0.000,$1.000\pm0.000$
manipulator_bring_ball,a4_actorprior0.1,0.9995976118061527,32,0.000017143864904816368,a4_actorprior0,0.3949,false,1.000±0.000,$1.000\pm0.000$
manipulator_bring_ball,a4_actorprior1.0,0.9995875668450731,32,0.00001862788014416487,a4_actorprior0,0.6134,false,1.000±0.000,$1.000\pm0.000$
pendulum_swingup,a4_actorprior0,0.4882446930239899,32,0.060954165923990805,a4_actorprior0,,false,0.488±0.061,$0.488\pm0.061$
pendulum_swingup,a4_actorprior0.001,0.548964232165404,32,0.07722627402149616,a4_actorprior0,0.2936,false,0.549±0.077,$0.549\pm0.077$
pendulum_swingup,a4_actorprior0.01,0.5119245778093434,32,0.07041090666799733,a4_actorprior0,0.5643,false,0.512±0.070,$0.512\pm0.070$
pendulum_swingup,a4_actorprior0.1,0.4647791390467172,32,0.059172943241895995,a4_actorprior0,0.7006,false,0.465±0.059,$0.465\pm0.059$
pendulum_swingup,a4_actorprior1.0,0.49713971748737373,32,0.06266809106405395,a4_actorprior0,0.4829,false,0.497±0.063,$0.497\pm0.063$
point_mass_easy,a4_actorprior0,0.1982517835309415,32,0.005769711325703491,a4_actorprior0,,false,0.198±0.006,$0.198\pm0.006$
point_mass_easy,a4_actorprior0.001,0.19429646966878075,32,0.005269694006339962,a4_actorprior0,0.7897,false,0.194±0.005,$0.194\pm0.005$
point_mass_easy,a4_actorprior0.01,0.19645840037340181,32,0.006014286080282066,a4_actorprior0,0.5981,false,0.196±0.006,$0.196\pm0.006$
point_mass_easy,a4_actorprior0.1,0.19556755812961757,32,0.0047981795915842075,a4_actorprior0,0.635,false,0.196±0.005,$0.196\pm0.005$
point_mass_easy,a4_actorprior1.0,0.19466128619323408,32,0.005137869517841863,a4_actorprior0,0.7882,false,0.195±0.005,$0.195\pm0.005$
reacher_easy,a4_actorprior0,0.09176655224116162,32,0.009658587208678049,a4_actorprior0,,false,0.092±0.010,$0.092\pm0.010$
reacher_easy,a4_actorprior0.001,0.0882560763888889,32,0.005923705107923077,a4_actorprior0,0.475,false,0.088±0.006,$0.088\pm0.006$
reacher_easy,a4_actorprior0.01,0.08509084990530304,32,0.004730023253184619,a4_actorprior0,0.6107,false,0.085±0.005,$0.085\pm0.005$
reacher_easy,a4_actorprior0.1,0.09754563210227273,32,0.012032360213738446,a4_actorprior0,0.4766,false,0.098±0.012,$0.098\pm0.012$
reacher_easy,a4_actorprior1.0,0.09254472458964647,32,0.009692422148926403,a4_actorprior0,0.575,false,0.093±0.010,$0.093\pm0.010$
reacher_hard,a4_actorprior0,0.38009467724116164,32,0.046805987929475205,a4_actorprior0,,false,0.380±0.047,$0.380\pm0.047$
reacher_hard,a4_actorprior0.001,0.42740559895833335,32,0.05330901061975752,a4_actorprior0,0.1734,false,0.427±0.053,$0.427\pm0.053$
reacher_hard,a4_actorprior0.01,0.37710842803030303,32,0.05052132753240178,a4_actorprior0,0.5311,false,0.377±0.051,$0.377\pm0.051$
reacher_hard,a4_actorprior0.1,0.3740539575441919,32,0.05250607479826317,a4_actorprior0,0.6967,false,0.374±0.053,$0.374\pm0.053$
